== qwen36 Phase-2 engine | cache=256/layer bits=4 pilot=0 wide=1 hot=0 smooth=0.30 conf=0.92 ==
[tok] loaded 248044 pieces (max id 248043) from /mnt/ai-ssd/huggingface/hub/models--Kreuzzelg--qwen36-35b-a3b-colibri-i4/snapshots/9ccfbfa09bc55410a9c9102558ee63077d8a477d/tokenizer.json
[enc] prompt tokens: 15 | generating 16 new tokens
[meta] loaded: q_heads=16 kv_heads=2 head_dim=256 q_head_dim=512 k_head_dim=256 v_head_dim=256 o_in=4096 rotary_dim=64 n_experts=256 topk=8 inter=512 shared_inter=512 n_group=1 topk_group=1 attn_output_gate=1 n_active=10
[meta] DeltaNet: vheads=32 kheads=16 kdim=128 vdim=128 convk=4 conv_dim=8192
resident weights loaded in 11.1s | RSS after load: 9.23 GB
[dense-i8] 291 matrices quantized in 0.8 s, 7.2 GB f32 freed
[CUDA] device 0: Tesla P40, 25.6 GB VRAM, sm_61
[CUDA] device 1: Tesla P40, 25.6 GB VRAM, sm_61
[qtier] dev 0: 23.7 GB free, budget 22.7 GB (~15349 experts)
[qtier] dev 1: 23.7 GB free, budget 22.7 GB (~15349 experts)
[qtier] CUDA VRAM expert tier active: 2 device(s), 1.52 MB/expert
[gpu] MoE experts -> CUDA VRAM tier
[qwen36] int4 packed weights detected — unpacking to int8 in slot
[qtier] warmstart (parallel): all 10240 experts in RAM (int8 only for non-residents), 10240 in VRAM -- 45.1 s
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.01523624 max_abs=0.00090561807 cosine=0.99988393 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.012513749 max_abs=0.00094108656 cosine=0.9999217 finite=1
[w4a8-stage-input] rows=6 width=2048 rel_l2=0.01012043 max_abs=0.00092477514 cosine=0.99994885 finite=1
[w4a8-stage-hidden] rows=6 width=2048 rel_l2=0.0210623 max_abs=0.0034081638 cosine=0.99977901 finite=1
[w4a8-stage-input] rows=2 width=2048 rel_l2=0.011147182 max_abs=0.00095136277 cosine=0.99993788 finite=1
[w4a8-stage-hidden] rows=2 width=2048 rel_l2=0.017016998 max_abs=0.0013886448 cosine=0.99985521 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.010910589 max_abs=0.0012345053 cosine=0.99994048 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.016946038 max_abs=0.002103202 cosine=0.99985658 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.010748175 max_abs=0.0011681132 cosine=0.99994244 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.016603505 max_abs=0.002092889 cosine=0.99986218 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.02550695 max_abs=0.00064238352 cosine=0.99967571 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.0089959687 max_abs=0.00031869859 cosine=0.99995955 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.027265986 max_abs=0.0008454714 cosine=0.99962869 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.017320696 max_abs=0.00067054387 cosine=0.99985 finite=1
[w4a8-stage-input] rows=2 width=2048 rel_l2=0.019358186 max_abs=0.00095048966 cosine=0.99981277 finite=1
[w4a8-stage-hidden] rows=2 width=2048 rel_l2=0.015370193 max_abs=0.00084326975 cosine=0.99988206 finite=1
[w4a8-stage-input] rows=6 width=2048 rel_l2=0.025564425 max_abs=0.00079224771 cosine=0.99967484 finite=1
[w4a8-stage-hidden] rows=6 width=2048 rel_l2=0.013032753 max_abs=0.00053871609 cosine=0.99991508 finite=1
[w4a8-stage-input] rows=2 width=2048 rel_l2=0.016749277 max_abs=0.0010777395 cosine=0.99986022 finite=1
[w4a8-stage-hidden] rows=2 width=2048 rel_l2=0.017176619 max_abs=0.0010909885 cosine=0.99985248 finite=1
[w4a8-stage-input] rows=6 width=2048 rel_l2=0.018364267 max_abs=0.001006346 cosine=0.99983154 finite=1
[w4a8-stage-hidden] rows=6 width=2048 rel_l2=0.013290705 max_abs=0.0011723008 cosine=0.99991168 finite=1
[w4a8-stage-input] rows=1 width=2048 rel_l2=0.01544344 max_abs=0.00072354916 cosine=0.99988131 finite=1
[w4a8-stage-hidden] rows=1 width=2048 rel_l2=0.010461618 max_abs=0.00048332661 cosine=0.99994533 finite=1
[w4a8-stage-input] rows=7 width=2048 rel_l2=0.010766864 max_abs=0.00099318102 cosine=0.99994208 finite=1
[w4a8-stage-hidden] rows=7 width=2048 rel_l2=0.015901149 max_abs=0.0017881766 cosine=0.99987375 finite=1
[w4a8-stage-input] rows=2 width=2048 rel_l2=0.014350867 max_abs=0.00088308752 cosine=0.9998977 finite=1
[w4a8-stage-hidden] rows=2 width=2048 rel_l2=0.014494002 max_abs=0.00096698967 cosine=0.99989496 finite=1
[w4a8-stage-input] rows=6 width=2048 rel_l2=0.012003982 max_abs=0.0010741428 cosine=0.99992801 finite=1
[w4a8-stage-hidden] rows=6 width=2048 rel_l2=0.013695008 max_abs=0.0014086552 cosine=0.99990633 finite=1
[w4a8-stage-input] rows=5 width=2048 rel_l2=0.018643162 max_abs=0.0013118093 cosine=0.99982621 finite=1
[w4a8-stage-hidden] rows=5 width=2048 rel_l2=0.010208095 max_abs=0.00061708735 cosine=0.99994791 finite=1
[w4a8-stage-input] rows=3 width=2048 rel_l2=0.017560318 max_abs=0.0011099149 cosine=0.99984583 finite=1
[w4a8-stage-hidden] rows=3 width=2048 rel_l2=0.0088489947 max_abs=0.00054865703 cosine=0.99996085 finite=1
[w4a8-stage-input] rows=3 width=2048 rel_l2=0.011913877 max_abs=0.0014256686 cosine=0.99994712 finite=1
[w4a8-stage-hidden] rows=3 width=2048 rel_l2=0.022411612 max_abs=0.0034264401 cosine=0.99974884 finite=1
[w4a8-stage-input] rows=5 width=2048 rel_l2=0.01642364 max_abs=0.0011687158 cosine=0.99986616 finite=1
[w4a8-stage-hidden] rows=5 width=2048 rel_l2=0.010259012 max_abs=0.00076016597 cosine=0.99994738 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.0048749102 max_abs=0.001009942 cosine=0.99998867 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.024116694 max_abs=0.0083035156 cosine=0.99970927 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.012873677 max_abs=0.00080153439 cosine=0.99991715 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.0090671732 max_abs=0.00079968385 cosine=0.99995913 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.012052872 max_abs=0.0014187768 cosine=0.99993089 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.015190794 max_abs=0.0032193698 cosine=0.99988462 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.013462755 max_abs=0.0013502836 cosine=0.99990964 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.010093159 max_abs=0.0009264705 cosine=0.99994908 finite=1
[w4a8-stage-input] rows=5 width=2048 rel_l2=0.012746899 max_abs=0.0016692206 cosine=0.99992395 finite=1
[w4a8-stage-hidden] rows=5 width=2048 rel_l2=0.016780001 max_abs=0.0028454438 cosine=0.99985926 finite=1
[w4a8-stage-input] rows=3 width=2048 rel_l2=0.011247493 max_abs=0.00091551524 cosine=0.99993686 finite=1
[w4a8-stage-hidden] rows=3 width=2048 rel_l2=0.014771617 max_abs=0.0013089776 cosine=0.99989096 finite=1
[w4a8-stage-input] rows=5 width=2048 rel_l2=0.012978763 max_abs=0.001321204 cosine=0.99991828 finite=1
[w4a8-stage-hidden] rows=5 width=2048 rel_l2=0.018550069 max_abs=0.0019185208 cosine=0.99982793 finite=1
[w4a8-stage-input] rows=3 width=2048 rel_l2=0.015504227 max_abs=0.00098061934 cosine=0.99988011 finite=1
[w4a8-stage-hidden] rows=3 width=2048 rel_l2=0.011437692 max_abs=0.00083209481 cosine=0.99993459 finite=1
[w4a8-stage-input] rows=6 width=2048 rel_l2=0.02570337 max_abs=0.0010015471 cosine=0.9996713 finite=1
[w4a8-stage-hidden] rows=6 width=2048 rel_l2=0.011055015 max_abs=0.00060728379 cosine=0.9999389 finite=1
[w4a8-stage-input] rows=2 width=2048 rel_l2=0.018859816 max_abs=0.0013648923 cosine=0.99982899 finite=1
[w4a8-stage-hidden] rows=2 width=2048 rel_l2=0.011419359 max_abs=0.00063418504 cosine=0.9999348 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.019215735 max_abs=0.00094077457 cosine=0.99981606 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.012154746 max_abs=0.00071623176 cosine=0.99992622 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.017536624 max_abs=0.001006745 cosine=0.9998466 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.013953629 max_abs=0.00095194043 cosine=0.9999027 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.014444639 max_abs=0.0010437258 cosine=0.99989573 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.012966718 max_abs=0.001180659 cosine=0.99991593 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.01522618 max_abs=0.001086209 cosine=0.99988416 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.010778826 max_abs=0.00095318258 cosine=0.99994194 finite=1
[w4a8-stage-input] rows=3 width=2048 rel_l2=0.017260513 max_abs=0.00097652711 cosine=0.99985283 finite=1
[w4a8-stage-hidden] rows=3 width=2048 rel_l2=0.011946729 max_abs=0.00075994944 cosine=0.99992865 finite=1
[w4a8-stage-input] rows=5 width=2048 rel_l2=0.01531983 max_abs=0.0013265572 cosine=0.99988346 finite=1
[w4a8-stage-hidden] rows=5 width=2048 rel_l2=0.012635454 max_abs=0.0013508368 cosine=0.99992024 finite=1
[w4a8-stage-input] rows=2 width=2048 rel_l2=0.024321007 max_abs=0.0008595218 cosine=0.99971529 finite=1
[w4a8-stage-hidden] rows=2 width=2048 rel_l2=0.014895463 max_abs=0.00077245757 cosine=0.9998891 finite=1
[w4a8-stage-input] rows=6 width=2048 rel_l2=0.02550358 max_abs=0.0012520105 cosine=0.99967599 finite=1
[w4a8-stage-hidden] rows=6 width=2048 rel_l2=0.010490211 max_abs=0.00050103199 cosine=0.99994504 finite=1
[w4a8-stage-input] rows=3 width=2048 rel_l2=0.024317021 max_abs=0.0011444858 cosine=0.99971159 finite=1
[w4a8-stage-hidden] rows=3 width=2048 rel_l2=0.011884616 max_abs=0.00062695824 cosine=0.99992938 finite=1
[w4a8-stage-input] rows=5 width=2048 rel_l2=0.020481238 max_abs=0.0010732398 cosine=0.99979071 finite=1
[w4a8-stage-hidden] rows=5 width=2048 rel_l2=0.012093344 max_abs=0.00094341114 cosine=0.99992709 finite=1
[w4a8-stage-input] rows=6 width=2048 rel_l2=0.020634258 max_abs=0.0016213688 cosine=0.99979153 finite=1
[w4a8-stage-hidden] rows=6 width=2048 rel_l2=0.011416772 max_abs=0.0010513491 cosine=0.99993483 finite=1
[w4a8-stage-input] rows=2 width=2048 rel_l2=0.022847686 max_abs=0.00200867 cosine=0.99974028 finite=1
[w4a8-stage-hidden] rows=2 width=2048 rel_l2=0.0080854154 max_abs=0.00054778811 cosine=0.99996731 finite=1
[w4a8-stage-input] rows=6 width=2048 rel_l2=0.010637145 max_abs=0.0012511201 cosine=0.99994349 finite=1
[w4a8-stage-hidden] rows=6 width=2048 rel_l2=0.016225529 max_abs=0.0038936902 cosine=0.99986854 finite=1
[w4a8-stage-input] rows=2 width=2048 rel_l2=0.015480251 max_abs=0.0011788778 cosine=0.99988045 finite=1
[w4a8-stage-hidden] rows=2 width=2048 rel_l2=0.0097946934 max_abs=0.0007897967 cosine=0.99995207 finite=1
[w4a8-stage-input] rows=6 width=2048 rel_l2=0.01231867 max_abs=0.0011854223 cosine=0.99992412 finite=1
[w4a8-stage-hidden] rows=6 width=2048 rel_l2=0.013655879 max_abs=0.0023236591 cosine=0.99990679 finite=1
[w4a8-stage-input] rows=2 width=2048 rel_l2=0.014873088 max_abs=0.00088906474 cosine=0.99988947 finite=1
[w4a8-stage-hidden] rows=2 width=2048 rel_l2=0.012552104 max_abs=0.00093789655 cosine=0.99992138 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.016761534 max_abs=0.0015167031 cosine=0.99986132 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.015680705 max_abs=0.0016896897 cosine=0.99987715 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.01766851 max_abs=0.0018218084 cosine=0.99984398 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.01618957 max_abs=0.0018928358 cosine=0.99986898 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.01697007 max_abs=0.0022052824 cosine=0.99985911 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.013394204 max_abs=0.0010123942 cosine=0.99991041 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.015488408 max_abs=0.0012837462 cosine=0.99988083 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.013636344 max_abs=0.0015197191 cosine=0.99990721 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.0091957225 max_abs=0.0011067665 cosine=0.99995824 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.016069896 max_abs=0.0019895826 cosine=0.99987091 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.0084960836 max_abs=0.0010053068 cosine=0.99996397 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.016521556 max_abs=0.0029814504 cosine=0.99986356 finite=1
[w4a8-stage-input] rows=6 width=2048 rel_l2=0.014955934 max_abs=0.0052709877 cosine=0.99988849 finite=1
[w4a8-stage-hidden] rows=6 width=2048 rel_l2=0.014072061 max_abs=0.0031954646 cosine=0.99990113 finite=1
[w4a8-stage-input] rows=2 width=2048 rel_l2=0.010098548 max_abs=0.0012908701 cosine=0.99994902 finite=1
[w4a8-stage-hidden] rows=2 width=2048 rel_l2=0.016933972 max_abs=0.0032181796 cosine=0.99985661 finite=1
[w4a8-stage-input] rows=6 width=2048 rel_l2=0.012668845 max_abs=0.0016882271 cosine=0.99991979 finite=1
[w4a8-stage-hidden] rows=6 width=2048 rel_l2=0.013333148 max_abs=0.0019687731 cosine=0.99991131 finite=1
[w4a8-stage-input] rows=2 width=2048 rel_l2=0.015347136 max_abs=0.0010407558 cosine=0.99988227 finite=1
[w4a8-stage-hidden] rows=2 width=2048 rel_l2=0.010904076 max_abs=0.00098168501 cosine=0.99994056 finite=1
[w4a8-stage-input] rows=7 width=2048 rel_l2=0.015555011 max_abs=0.0015156493 cosine=0.99988069 finite=1
[w4a8-stage-hidden] rows=7 width=2048 rel_l2=0.015355074 max_abs=0.0021445416 cosine=0.99988215 finite=1
[w4a8-stage-input] rows=1 width=2048 rel_l2=0.012422526 max_abs=0.00099646486 cosine=0.99992454 finite=1
[w4a8-stage-hidden] rows=1 width=2048 rel_l2=0.017924274 max_abs=0.0016192589 cosine=0.99983959 finite=1
[w4a8-stage-input] rows=5 width=2048 rel_l2=0.018732891 max_abs=0.0015343483 cosine=0.99982458 finite=1
[w4a8-stage-hidden] rows=5 width=2048 rel_l2=0.016357752 max_abs=0.0013235472 cosine=0.99986624 finite=1
[w4a8-stage-input] rows=3 width=2048 rel_l2=0.018841927 max_abs=0.0016197413 cosine=0.9998244 finite=1
[w4a8-stage-hidden] rows=3 width=2048 rel_l2=0.017555634 max_abs=0.0015729361 cosine=0.99984593 finite=1
[w4a8-stage-input] rows=5 width=2048 rel_l2=0.019226364 max_abs=0.0011641895 cosine=0.99981529 finite=1
[w4a8-stage-hidden] rows=5 width=2048 rel_l2=0.0092549227 max_abs=0.00050064549 cosine=0.99995719 finite=1
[w4a8-stage-input] rows=3 width=2048 rel_l2=0.020673967 max_abs=0.0013271077 cosine=0.9997865 finite=1
[w4a8-stage-hidden] rows=3 width=2048 rel_l2=0.011195015 max_abs=0.00082987081 cosine=0.99993738 finite=1
[w4a8-stage-input] rows=5 width=2048 rel_l2=0.014951776 max_abs=0.0014216453 cosine=0.99988822 finite=1
[w4a8-stage-hidden] rows=5 width=2048 rel_l2=0.014859525 max_abs=0.0017827782 cosine=0.9998896 finite=1
[w4a8-stage-input] rows=3 width=2048 rel_l2=0.013715254 max_abs=0.0013996828 cosine=0.99990653 finite=1
[w4a8-stage-hidden] rows=3 width=2048 rel_l2=0.015320063 max_abs=0.0017676596 cosine=0.99988266 finite=1
[w4a8-stage-input] rows=6 width=2048 rel_l2=0.0097784865 max_abs=0.0015163645 cosine=0.99995219 finite=1
[w4a8-stage-hidden] rows=6 width=2048 rel_l2=0.020588962 max_abs=0.0044509061 cosine=0.99978805 finite=1
[w4a8-stage-input] rows=2 width=2048 rel_l2=0.013154544 max_abs=0.0012220163 cosine=0.99991366 finite=1
[w4a8-stage-hidden] rows=2 width=2048 rel_l2=0.013118168 max_abs=0.0012952108 cosine=0.99991431 finite=1
[w4a8-stage-input] rows=5 width=2048 rel_l2=0.028158781 max_abs=0.00133309 cosine=0.99960427 finite=1
[w4a8-stage-hidden] rows=5 width=2048 rel_l2=0.010894362 max_abs=0.00067740679 cosine=0.99994069 finite=1
[w4a8-stage-input] rows=3 width=2048 rel_l2=0.030707628 max_abs=0.0012412276 cosine=0.99952997 finite=1
[w4a8-stage-hidden] rows=3 width=2048 rel_l2=0.010976539 max_abs=0.00062984787 cosine=0.99993976 finite=1
[w4a8-stage-input] rows=5 width=2048 rel_l2=0.01963383 max_abs=0.0012187045 cosine=0.99980725 finite=1
[w4a8-stage-hidden] rows=5 width=2048 rel_l2=0.014930965 max_abs=0.0015523788 cosine=0.99988853 finite=1
[w4a8-stage-input] rows=3 width=2048 rel_l2=0.022921004 max_abs=0.0011018729 cosine=0.99973736 finite=1
[w4a8-stage-hidden] rows=3 width=2048 rel_l2=0.010643058 max_abs=0.00049356371 cosine=0.99994351 finite=1
[w4a8-stage-input] rows=6 width=2048 rel_l2=0.023994054 max_abs=0.0059364885 cosine=0.99973992 finite=1
[w4a8-stage-hidden] rows=6 width=2048 rel_l2=0.015767128 max_abs=0.0030145394 cosine=0.99987742 finite=1
[w4a8-stage-input] rows=2 width=2048 rel_l2=0.023981027 max_abs=0.0017205016 cosine=0.99971241 finite=1
[w4a8-stage-hidden] rows=2 width=2048 rel_l2=0.011383226 max_abs=0.00083141774 cosine=0.99993538 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.013437666 max_abs=0.0012648422 cosine=0.99991015 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.011160858 max_abs=0.0012715128 cosine=0.99993772 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.0092329085 max_abs=0.0012871623 cosine=0.9999583 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.014035527 max_abs=0.0027944949 cosine=0.99990152 finite=1
[w4a8-stage-input] rows=3 width=2048 rel_l2=0.014621756 max_abs=0.0009494056 cosine=0.99989322 finite=1
[w4a8-stage-hidden] rows=3 width=2048 rel_l2=0.011589882 max_abs=0.00080519542 cosine=0.99993291 finite=1
[w4a8-stage-input] rows=5 width=2048 rel_l2=0.013524413 max_abs=0.0014487226 cosine=0.99990854 finite=1
[w4a8-stage-hidden] rows=5 width=2048 rel_l2=0.012772076 max_abs=0.0017642155 cosine=0.99991849 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.014618419 max_abs=0.0021280684 cosine=0.99989398 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.013690364 max_abs=0.0019995496 cosine=0.99990634 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.014325112 max_abs=0.0016734228 cosine=0.99989745 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.018683351 max_abs=0.002564129 cosine=0.99982551 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.01386114 max_abs=0.0011966191 cosine=0.99990396 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.011807945 max_abs=0.0010285378 cosine=0.99993029 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.015119408 max_abs=0.0012696786 cosine=0.99988585 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.012189783 max_abs=0.0011817776 cosine=0.9999257 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.010722404 max_abs=0.0013837889 cosine=0.99994251 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.015883282 max_abs=0.0021428208 cosine=0.99987387 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.0095069499 max_abs=0.0011233166 cosine=0.99995488 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.01319655 max_abs=0.002545014 cosine=0.99991314 finite=1
[w4a8-stage-input] rows=7 width=2048 rel_l2=0.015567514 max_abs=0.0024305787 cosine=0.99987883 finite=1
[w4a8-stage-hidden] rows=7 width=2048 rel_l2=0.01356475 max_abs=0.0014907327 cosine=0.99990807 finite=1
[w4a8-stage-input] rows=1 width=2048 rel_l2=0.007678383 max_abs=0.0011529252 cosine=0.99997093 finite=1
[w4a8-stage-hidden] rows=1 width=2048 rel_l2=0.023136511 max_abs=0.0038524261 cosine=0.99973272 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.015327101 max_abs=0.0010725455 cosine=0.99988305 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.012462454 max_abs=0.0009703096 cosine=0.99992234 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.014399362 max_abs=0.001062382 cosine=0.99989656 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.012157493 max_abs=0.0012257127 cosine=0.99992631 finite=1
[w4a8-stage-input] rows=3 width=2048 rel_l2=0.018178785 max_abs=0.0017788894 cosine=0.99983547 finite=1
[w4a8-stage-hidden] rows=3 width=2048 rel_l2=0.011664928 max_abs=0.00093441457 cosine=0.99993211 finite=1
[w4a8-stage-input] rows=5 width=2048 rel_l2=0.013610368 max_abs=0.0018633306 cosine=0.99990747 finite=1
[w4a8-stage-hidden] rows=5 width=2048 rel_l2=0.017828699 max_abs=0.0027421489 cosine=0.99984108 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.02528919 max_abs=0.0016430318 cosine=0.99968033 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.011641683 max_abs=0.0009777227 cosine=0.9999323 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.021890432 max_abs=0.0023143888 cosine=0.99978303 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.017771041 max_abs=0.0019393153 cosine=0.99984259 finite=1
[w4a8-stage-input] rows=2 width=2048 rel_l2=0.019720288 max_abs=0.0012717098 cosine=0.99980703 finite=1
[w4a8-stage-hidden] rows=2 width=2048 rel_l2=0.012142267 max_abs=0.00096369907 cosine=0.99992712 finite=1
[w4a8-stage-input] rows=6 width=2048 rel_l2=0.016210822 max_abs=0.0014530253 cosine=0.99986891 finite=1
[w4a8-stage-hidden] rows=6 width=2048 rel_l2=0.014711636 max_abs=0.0026117451 cosine=0.99989179 finite=1
[w4a8-stage-input] rows=3 width=2048 rel_l2=0.01810182 max_abs=0.0015911134 cosine=0.99983681 finite=1
[w4a8-stage-hidden] rows=3 width=2048 rel_l2=0.01440059 max_abs=0.001392588 cosine=0.99989636 finite=1
[w4a8-stage-input] rows=5 width=2048 rel_l2=0.011017962 max_abs=0.0014557149 cosine=0.99994192 finite=1
[w4a8-stage-hidden] rows=5 width=2048 rel_l2=0.01933444 max_abs=0.0041781054 cosine=0.99981318 finite=1
[w4a8-stage-input] rows=2 width=2048 rel_l2=0.015560137 max_abs=0.0011672247 cosine=0.99987894 finite=1
[w4a8-stage-hidden] rows=2 width=2048 rel_l2=0.010970261 max_abs=0.00088715611 cosine=0.99993984 finite=1
[w4a8-stage-input] rows=6 width=2048 rel_l2=0.0095873866 max_abs=0.0016606748 cosine=0.99995631 finite=1
[w4a8-stage-hidden] rows=6 width=2048 rel_l2=0.019114968 max_abs=0.0048212223 cosine=0.99981747 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.024441612 max_abs=0.0015365928 cosine=0.99970162 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.015796085 max_abs=0.0015557185 cosine=0.9998754 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.024855214 max_abs=0.0013920343 cosine=0.9996915 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.010521438 max_abs=0.00082739256 cosine=0.99994469 finite=1
[w4a8-stage-input] rows=2 width=2048 rel_l2=0.022630549 max_abs=0.0013110004 cosine=0.99975651 finite=1
[w4a8-stage-hidden] rows=2 width=2048 rel_l2=0.012950826 max_abs=0.0007982729 cosine=0.9999162 finite=1
[w4a8-stage-input] rows=6 width=2048 rel_l2=0.02423871 max_abs=0.0014475267 cosine=0.99970809 finite=1
[w4a8-stage-hidden] rows=6 width=2048 rel_l2=0.01307314 max_abs=0.00069962488 cosine=0.99991462 finite=1
[w4a8-stage-input] rows=6 width=2048 rel_l2=0.048259269 max_abs=0.024790645 cosine=0.99934115 finite=1
[w4a8-stage-hidden] rows=6 width=2048 rel_l2=0.020457272 max_abs=0.0019836072 cosine=0.9997913 finite=1
[w4a8-stage-input] rows=2 width=2048 rel_l2=0.056752081 max_abs=0.0015242749 cosine=0.99839576 finite=1
[w4a8-stage-hidden] rows=2 width=2048 rel_l2=0.010901742 max_abs=0.00036050845 cosine=0.99994089 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.012046947 max_abs=0.0014503626 cosine=0.99992945 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.012998144 max_abs=0.0013332292 cosine=0.99991561 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.013023069 max_abs=0.0012601484 cosine=0.99991521 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.014770769 max_abs=0.0019983537 cosine=0.99989096 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.012497816 max_abs=0.0015192628 cosine=0.99992226 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.014819957 max_abs=0.0025825799 cosine=0.99989026 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.014760652 max_abs=0.0019786358 cosine=0.99989106 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.012678087 max_abs=0.0016978085 cosine=0.99991966 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.017962121 max_abs=0.0018829188 cosine=0.99983885 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.012440895 max_abs=0.0017911866 cosine=0.99992268 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.0159084 max_abs=0.0020173024 cosine=0.99987462 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.015940048 max_abs=0.0020703524 cosine=0.99987301 finite=1
[w4a8-stage-input] rows=3 width=2048 rel_l2=0.014609094 max_abs=0.0010683611 cosine=0.99989339 finite=1
[w4a8-stage-hidden] rows=3 width=2048 rel_l2=0.010138449 max_abs=0.00078927632 cosine=0.99994861 finite=1
[w4a8-stage-input] rows=5 width=2048 rel_l2=0.014400997 max_abs=0.0013935938 cosine=0.99990061 finite=1
